Louie/Season 3 : Episode 12	3001	24152,25440,26207,192418,2209774,2286965,2457439,2385962,2223318,1651412,1339665,1460895,2092371,2614786,1147251,1506106,935918,1411267,1219621,1140699,1475123,1405214,1396420,1528207,1142745,1346240,1129140,1289913,970143,1616056,2285299,2264809,2113794,1891844,2303921,1060451,1199615,1308222,2013871,1863705,1860860,1761064,1492707,1470403,1246288,1473872,1604961,943813,1280102,2099161,1775817,1616347,1719459,1305030,1041073,1399136,1535502,1815548,2024623,2014689,1812768,1860784,1643099,952714,841751,995227,975978,1096090,1042285,1820945,2223255,1853891,1777397,1617589,1635053,1664067,1382038,1404946,1111354,983318,937516,1693486,1941081,1959693,2171612,1371417,1263547,1233565,1411645,1380673,1524670,1415114,1876058,2150938,2149195,733652,1091722,1194632,1176748,1478509,1623937,1845429,1206210,806068,1466205,2023103,1960669,1978168,1445589,1276891,1149206,1191831,1056128,1329466,2180109,2271049,2132911,2008310,1819312,1625578,1549862,1261063,969014,979020,1050020,1029389,1094386,1131631,1167937,1244986,1873686,1240062,1282156,1941162,2246010,1777308,968433,1548510,1760655,1259177,1183464,1127244,1206658,1238766,1234583,1232151,1372249,1211209,1288511,1274536,1908138,1828365,1607497,1635277,1501998,1522815,1346732,1595525,1742598,1414111,2494950,2132077,1497423,1761830,2134929,2048294,2128540,2468953,1166024,1075951,1145740,1664384,1643634,1309580,1259846,1198423,1369728,1006158,1528621,931528,1527131,1520406,1431774,1453821,1418335,1737676,1655362,1782404,1658334,1508985,1303794,1329075,1306351,1449607,1470123,1583452,1498547,2037446,1818455,1467152,1479862,1456494,1381413,1314391,1347878,1483368,1430743,1363227,1525140,1403658,1514280,1504797,1552916,1640618,1602291,1594471,1494192,1185684,1329939,1392026,1618889,1723033,1342493,1420264,1656198,1088467,1247525,1273423,1495446,1457217,1361043,1546190,1328993,2350846,1594118,1354119,1803240,1815391,1972224,2226502,1765580,1218349,1038464,1036186,1110598,1206654,1165695,1361086,1334306,1466153,1527119,1531671,2168375,2312469,2247331,2169259,2391105,2151739,2073103,2291020,1848556,1389843,1279552,1324761,1307954,227478,504902,614507,688171,729633,1113759,1644029,1341403,1916962,1277242,1036233,865084,1026672,948317,1240969,1610851,1565701,1360091,1107607,960936,968390,2492426,2335081,1531727,845802,1835587,2075385,1500383,996851,973965,1836445,1984666,1730207,1290674,1549860,2304019,2418404,2209807,1668261,1103910,959508,1315251,1504428,1927457,1504888,1746316,1993974,1738912,1631701,1955823,1703501,707994,1645812,1066589,623241
La Reina del Sur/Season 1 : Episode 11	108	30210,29767,53053,80767,44824,41282,41610,42626,24201,55033,60760,33698,57250,46698,23493,23117,42518,30447,57274,48765,47335,41833,47530,76449,55439,42170,45872,73274,74053,77314,66560,77480,71765,67074,80143,66014,68840,66648,73384,78329,64706,71845,61694,42544,49285,67003,44723,56317,58959,51488,47705,58173,55303,54836,44246,48045,37917,42556,61612,44621,48671,51646,52900,38057,36014,42006,42875,40161,52304,61819,64757,72460,58177,44899,53260,72372,79688,80216,77165,77195,68132,38676,50878,66846,65318,51262,58102,38943,42147,46558,46916,42939,54095,73404,57527,66587,54764,56539,60255,71717,59609,56197,60943,44702,47038,42378,61653,61365,45026,47338,47562,52246,54796,63749,61085,43870,43143,87555,77794,56947,32897,47952,31740,42114,54453,57423,48114,48592,52634,43358,49547,51379,52399,52861,61016,44146,48372,37259,40538,46813,38875,65223,69180,66141,70765,59889,54022,57682,45554,45505,41616,40714,46633,47179,43213,54699,52933,35737,46801,52301,50227,40737,48944,44057,74765,54537,50202,36813,60084,53144,46029,90765,79330,66613,78387,54528,64285,75282,57109,69245,63487,45804,43244,50662,53951,53942,52588,52663,38268,32837,26976,46313,52508,53141,34534,39207,56228,47515,44788,45941,58129,58267,50790,50117,38535,36904,52690,79545,58856,52001,75471,67300,82963,71656,66696,61592,35687,73849,64996,56927,71563,65474,79435,59333,31739,56262,84051,16241,39485,43697,64565,63502,58386,62429,55946,55650,67897,67380,70773,49564,47049,38267,41800,46415,66463,58249,51434,50506,47613,58082,43183,46895,45882,42171,53015,41218,62790,87340,56080,36317,49222,53624,54728,58573,43480,62993,58782,54484,49965,58544,47347,50408,37226,38800,26533,30997,56173,42298,29583,50366,67540,88241,27898,39797,35101,33612,25203,30883,35438,27383,93551,81576,77658,45245,42361,71993,78297,62067,40476,45842,32793,51151,70157,80964,78417,78405,76032,75809,64354,61759,63218,75206,82433,75453,14460,17808,74685,72365,67229,55710,44271,70026,68643,71106,58068,43411,55077,54912,52971,63052,80475,48888,77823,57112,72027,71983,62685,48533,53804,45491,45219,39350,37272,41924,38650,29354,29001,47125,39075,40720,41079,43073,47315,56329,61271,63424,57179,64270,54265,53077,54621,64036,79163,76511,30225,34767,46342,60461,54576,49507,45280,48935,47976,45967,45636,45505,49820,39254,40101,47862,51566,12879,41147,72301,35705,39134,46336,84180,80809,55428,80380,73525,53797,53175,50878,33186,38386,51590,81566,85811,72773,70011,62635,57257,49769,52070,48648,56535,58685,60199,42050,52730,48729,66482,56985,71831,61790,63789,55661,62752,59407,66809,58153,70088,62104,57455,41288,43130,47823,39531,36075,41447,37963,34001,43060,38419,37045,34908,40554,38879,58177,64029,57432,69345,69738,71414,75199,60038,61695,59021,56489,50416,60527,63064,55491,52705,56875,48573,55163,51052,48754,49835,62674,67017,66873,69821,70030,67631,78631,73127,52784,52353,62835,55209,49954,41034,48282,17128,16289,59633,56189,51477,47540,46033,38294,61029,54374,38804,30623,42908,53957,53159,79307,58808,47361,64588,51558,43082,40547,44057,45374,39168,32546,32964,36698,29781,33233,33636,38128,31211,32466,50854,80734,63335,79849,80689,60227,58518,60475,68373,57537,54392,59130,48664,59337,53731,58711,46809,83894,76590,70434,71764,53620,66128,64863,64951,54782,52768,62813,40233,56914,70967,60694,51453,45973,42181,41394,46832,40299,49170,46504,79408,87414,45572,55454,44565,64435,53777,36008,32469,37119,44089,33880,45602,75556,59063,65164,69944,60163,60671,48937,51861,58131,60083,57942,53845,56559,80806,43273,41989,45573,42224,51624,63580,72596,68735,47186,41438,65933,83355,74171,64911,67607,66432,59471,55774,56783,48021,61790,44278,43476,39183,43853,45459,13734,3085
Marvel's Avengers Assemble/Season 1 : Episode 24	1137	307896,613895,978019,727167,610129,435438,398636,732318,467740,463660,465745,327203,413394,435174,438855,507051,415692,545553,752534,862340,648874,398080,396230,849900,897262,765921,935887,559278,469580,300864,356852,294382,634735,706941,725575,461969,565569,806041,519011,1038166,685771,663491,549724,357306,494158,820327,597641,508285,540154,710406,401609,624685,741992,725633,710903,350086,671516,755676,991770,701482,472665,355900,602726,630887,465124,565294,333880,421430,502321,445483,524811,768673,518995,812503,600537,672184,571198,339284,517302,596852,508272,467677,773298,592553,627908,590656,574380,698225,249946,374439,687131,562238,503314,547095,841733,687413,489930,315672,438338,456888,386798,428368,522702,582145,538412,498737,532597,397785,835901,528653,701972,502839,545401,435976,885057,846551,582105,1032487,746331,581949,350782,415140,490041,468300,815968,739852,784279,765695,506099,484055,353504,633975,619964,364870,508835,379084,667899,512993,746166,713134,532827,642505,700030,516979,934514,612286,543765,194486,179811,686501,473896,436735,624606,880694,400737,529338,573852,348643,413324,590189,365161,404352,672903,606068,609462,445547,571572,343870,603499,889770,591536,761657,409513,599618,893190,667746,487105,708523,557090,889691,707481,589678,859288,345550,527367,670547,225029,325979,273290,828370,733063,717638,555189,545317,665967,756384,630808,840642,337601,557175,693787,694304,577909,794504,330071,386042,464282,476935,549102,499555,583368,289480,467715,562993,649982,558307,775563,471354,392949,908200,559032,498524,646569,671882,654942,523301,354498,439524,410672,230144,371735,590370,577663,476162,344929,417204,188758,511967,457143,695210,688196,605647,809177,197080,777077,406261,559084,868283,864164,585467,614000,539812,522901,797094,570456,619343,688260,559042,892149,877734,910802,633536,707378,641898,637333,436828,689092,579136,601161,615324,836260,639669,527201,661210,615837,616844,787166,681170,606056,630357,587076,592351,495667,638072,803750,573595,662514,701705,668343,305174,428522,479468,414463,310191,420533,295508,430791,751559,779669,762834,480407,529404,942558,350572,747064,657417,440812,350609,488540,258717,783254,509533,592245,660408,345055,896977,619763,851681,781462,930310,701503,993203,791345,187055,140758,145752,197958,163802,147236,545747,386243,130031,285765,171858,235607,127323
Murder, She Wrote/Season 7 : Episode 1	241	75310,115211,95530,82154,103659,95599,81626,71186,123747,156620,151364,169039,139423,92963,98416,97729,152695,147035,134366,32922,93922,142549,202902,130132,112429,112193,111952,100608,119184,178546,111635,87547,127099,156448,130091,138463,114179,135139,118064,166090,180262,106389,112804,136806,110445,150815,156184,145026,109525,97072,81700,39846,41585,83231,100130,114972,137748,119801,110660,124384,187905,153367,147043,148082,185485,184978,181285,95939,153975,149729,119447,123675,149062,167022,155840,122463,141636,140398,102229,121814,97706,78920,76035,95064,102025,77167,95197,82978,82109,82680,108252,142875,82478,101385,107462,89726,105100,88170,98852,108848,112514,151618,130212,78095,76034,101817,109012,99951,171060,98311,68027,90971,171706,191033,162565,155485,176789,201464,165972,138799,119242,94696,113935,85050,99635,126361,103480,115609,115326,101241,146312,172069,130680,108817,106246,117311,113990,125841,112190,150446,148265,135920,161559,97790,89315,105636,77179,106635,78555,87726,95823,88302,101221,102785,164487,161889,144438,162104,135709,118760,131229,118099,133443,170517,119307,130556,158820,129895,118424,115161,106689,108987,112185,110725,114868,113407,106905,106359,125134,123828,115351,106199,183753,179343,117350,79410,74030,79600,78634,77524,87358,117057,86665,94714,86288,93725,115925,133551,169948,148403,155816,153175,139941,144564,86835,82773,90069,89834,81898,72589,88659,93033,92989,115737,92261,182836,169784,164612,190230,186600,188522,176575,171802,116196,77777,99856,132878,109327,105032,95095,81289,89900,81692,69680,113068,124934,90744,82433,80025,72158,101841,90581,137389,165985,193038,191466,185739,179075,181802,166251,168289,184819,117364,104902,77856,73251,135892,199084,124330,110329,155123,139521,87093,147829,128815,66482,105527,61260,131381,105097,69019,139027,109306,159030,103553,113909,161318,170246,126484,117925,115408,119502,126757,144810,136436,121524,133859,111982,81071,99490,131549,136553,103582,111792,105811,158858,145148,149831,147716,119316,76777,66198,62799,122235,133599,113748,105088,114177,130817,120527,116255,128257,113060,115354,146071,190144,174689,179603,152879,95763,72873,143937,129809,80433,87511,103446,92237,74561,91279,93628,90477,102452,78855,86928,103677,98396,88909,88711,162543,148301,142432,146445,186970,154706,112304,123473,151426,92635,109971,148544,180919,136018,108230,106318,158221,166876,144709,107620,96084,64394,133798,142281,97911,88865,100049,95994,104031,104167,88889,104205,106574,99314,110935,104685,88470,109436,93842,98254,97837,76068,98696,102254,79502,101681,143800,181488,162430,174353,152582,174977,142028,121994,105400,120728,109799,95161,121520,106489,140159,106156,158115,182800,194052,180354,152537,150318,138428,139604,110512,151124,171510,160706,141866,130708,80738,141933,124553,92882,81858,101856,91469,82433,82823,103691,155647,119357,85028,100863,97349,107938,111356,172633,157159,170297,155810,123439,122221,129412,108988,123790,104469,103929,113769,115033,109414,116694,118267,90567,117096,119266,114322,90937,122307,86478,113616,122619,130448,122829,116950,110949,107386,106147,117370,110852,160771,140500,96647,115739,116262,95311,85991,112908,114514,125102,184936,179128,165560,145212,137930,140634,95192,102155,142396,82796,111200,152961,89920,117605,85911,115868,85798,99647,127761,156341,187758,194450,176435,129338,115623,100692,130148,142165,132699,95502,119158,153925,127311,103622,100811,98346,103524,92915,109064,118749,96484,96037,95071,81961,99164,106588,109988,106634,93198,98409,197088,182843,155838,117671,112507,167051,189056,109969,110853,123707,101209,129792,105154,104013,105278,103109,103392,108301,109417,118527,103910,110997,96591,103860,96403,137831,147257,153936,198056,166840,176400,188761,115957,129122,166755,114482,125430,152775,126175,145298,95919,99565,92601,95663,108153,78190,120766,121599,80503,97958,93032,100981,89908,118613,130554,167188,165979,115781,100068,99093,74405,81177,124179,119651,100477,77878,89261,95052,101606,152542,109445,97602,125107,113474,112634,101947,87619,188888,171136,177893,197946,157340,141493,155535,158384,114979,166277,182095,122098,85407,98981,134514,145808,135841,134500,127085,114970,81313,72027,84078,96533,82631,106260,91181,108572,94497,107678,112624,103455,110144,134308,107707,113039,100950,118361,111217,95971,137156,200277,164611,172417,169256,178626,180758,136020,105332,102153,101909,103027,93489,111836,115980,124472,104447,100169,100039,122588,118698,116956,119825,107439,120221,150203,122505,104422,99663,95985,100722,117351,104927,101249,101043,155943,187232,141973,169323,147028,135739,110876,119389,132544,123779,193646,164098,117705,95493,92718,90508,100121,98338,95216,88719,91724,134369,99111,53093,114120,135834,103959,106672,87018,123523,179321,58026
Private Practice/Season 1 : Episode 4	185	106648,78521,150969,114089,103812,112362,125741,74550,70419,127983,89749,101310,88208,135618,126324,91147,106548,112628,65378,47535,56632,64285,126424,117402,50773,51420,77113,85761,74556,103439,38158,107945,72914,51195,87536,159699,105914,119840,90430,107316,99066,106381,85985,72049,57838,112228,71320,131414,103023,102462,97998,87253,149511,130990,97703,90743,69444,72747,85613,89004,105532,71651,78081,93782,96023,97073,79835,94428,82404,81102,82254,56363,74980,74056,85844,95632,127947,126771,106712,83120,62990,108330,100994,89664,79851,115808,84631,72339,106269,95443,88333,101069,99441,131742,124902,135004,81617,81016,96273,119100,107300,152969,118083,71745,68298,108671,118215,85936,76662,72640,115269,70606,75194,78907,101508,110099,102402,96317,82863,98670,91790,83223,68967,126336,108120,66095,73222,82028,58696,55283,84683,120163,66365,64900,72840,75130,86373,116926,97730,68654,80964,94803,157147,92265,82550,82802,80478,101167,92263,78404,120737,111342,103453,75331,121714,92357,75831,145011,90480,84014,112281,105240,76239,74702,95418,104954,145491,96908,91263,64179,51965,76307,62312,79106,117421,138758,85429,75464,59283,72890,61500,73119,56476,90417,109061,125817,111759,129064,100205,101285,88937,76626,94379,104660,86617,113786,81889,71059,84745,91864,99251,96844,118387,102880,106670,118347,106974,74085,90631,114405,84525,106336,103499,108095,69634,83497,66034,127440,144926,78297,55715,70662,64914,75874,82723,71811,78604,90975,72542,94805,86291,95046,111811,89340,87184,96806,151336,92389,117547,93544,87806,96146,91970,144210,133589,90574,91011,125236,77407,75884,95697,122810,120572,108003,104092,114340,113071,130109,68974,79585,58836,70314,57999,59581,62299,58044,55543,113657,82391,73431,65410,53946,61345,79473,85652,78091,85134,72979,40693,75941,69523,86669,70974,61202,72024,50723,114481,140833,139774,120131,86886,108089,77381,145651,96591,76154,103911,99584,92161,100068,125369,106893,100350,99452,95012,67403,94819,107281,64944,91132,147089,138290,126474,112508,108369,81796,69487,90580,78937,146256,82994,75545,74551,65516,56769,65068,95733,76114,95929,76157,75126,74900,81393,71219,60812,62408,91436,102239,120025,77787,68201,58064,97026,140469,123369,138515,86537,64716,52580,50797,92321,143438,110672,118460,141843,124762,154465,138433,144764,117321,151885,97503,86704,83032,71638,82630,82458,98398,132962,93034,91250,80132,72170,80761,111390,156258,88558,82281,100672,81804,91508,85200,94305,59468,96907,67653,64751,75184,69923,73677,125361,133118,85922,115180,64843,108567,104736,95979,110545,83132,117402,118508,95109,74263,64009,89175,93426,89422,70777,63443,83822,73083,80334,61302,131481,100386,71653,108289,90981,80699,83458,152527,86815,64652,63132,81374,74374,121771,89072,108442,107664,74423,75143,74329,73726,69617,69961,68016,74038,87208,128184,142833,130357,130645,98236,145180,100236,143212,81821,106304,94895,72073,90485,122985,145585,110180,106025,91604,98303,77075,67254,74391,75363,77082,81577,112092,144643,97026,71434,57870,72309,97531,64856,78604,111440,82088,133925,142998,97549,95302,80817,82722,89982,112257,109717,95653,85242,78674,77115,87435,84136,89382,89884,108220,74948,106769,97526,99657,131235,109483,85121,77781,92753,82990,51981,90709,64702,81648,88725,79561,60576,96427,68507,64915,77665,73809,76344,111723,109389,76651,102896,85952,103597,72358,59245,57011,63815,71215,98721,127363,127281,111810,112257,112555,88207,133654,136992,130863,129906,113355,92814,113611,98223,72889,96574,87213,61967,96488,151038,108194,94575,80024,47134,126809,113897,115241,128285,128128,79383,91869,99325,79875,69809,63267,60248,83432,122874,99340,92425,102393,97875,102134,107551,89703,105734,96616,83136,65643,64168,96264,54176,105625,92226,92947,86469,100650,79577,100685,121484,149748,75590,98714,64412,89811,72435,76378,83124,68146,75191,66093,50195,83373,122073,147995,103477,64201,82643,98102,88311,122045,126949,103526,104228,78555,80976,86548,97765,92079,90923,90581,77552,87608,97496,86957,86696,87466,96425,86170,113416,149211,154908,129697,137405,135585,142577,86322,17939,23830,24771,18773,23051,33993,59919,111970,118550,67174
My Little Pony: Friendship Is Magic/Season 2 : Episode 5	106	60388,72953,42045,39245,33541,46078,48723,50124,55622,30945,36401,78271,85100,68251,87024,73920,48245,35207,25710,71728,64369,66457,75503,64221,53951,48501,55836,53951,61140,51617,48437,48656,50973,68069,58411,42334,41471,59384,34094,47900,39397,42952,42489,44463,40259,66684,50905,52537,53971,52679,59890,44556,57559,58234,41011,38200,42371,28526,53875,35226,34020,49453,55605,82329,39147,69760,60026,62901,59474,58370,73905,49805,54961,53402,46027,64475,49040,54617,56181,54389,61371,54939,63633,54099,62196,51872,50740,43186,47061,47464,61162,43025,44610,36047,39209,42219,48501,60269,52018,52055,55517,52539,67510,60158,40996,60294,63866,67665,63667,58473,55969,57005,51808,53146,68100,52646,39778,49920,51034,45953,56853,39259,41474,49885,61953,56914,58538,45995,54844,80721,51473,53928,47946,60854,49149,45744,59194,62152,38086,47531,48473,51326,51645,42502,41571,50151,52398,55742,49437,48279,46670,57485,50907,55963,46970,37566,49919,39225,45806,43271,52779,52730,50666,50550,60362,81689,64937,50172,50439,61272,70490,59278,45692,60034,47885,71825,80631,64543,57289,55454,74593,52127,55521,58914,45157,84280,73783,75723,50955,44563,64759,47530,41884,56005,63871,57281,53665,65602,49715,42289,50821,76514,69596,60522,46688,51434,43444,46575,34936,36739,30860,51711,32650,54372,42462,49039,60387,54887,41487,47668,49564,52304,46175,54642,48565,45220,54673,52398,47059,43669,45478,45255,47832,46418,56608,53332,53166,46574,43123,47985,31753,36257,75733,75278,72880,62684,54478,58140,55382,50335,54877,48720,60509,67102,52769,59801,37790,52551,50084,61324,42365,69304,43152,59591,50249,56473,63526,54683,57770,56513,55989,47874,48605,60953,52961,41034,55127,57513,46602,58163,65145,59742,48796,54019,67839,79087,72430,76099,70004,51649,70152,48440,48756,44974,47376,58133,44967,26241,41918,43839,54421,53112,57937,42207,40118,30461,44524,38343,58019,67030,57363,44729,41089,66838,59854,82489,73357,80010,70358,71084,82693,82083,63034,27721,26836,24573,24577,30518,26677,43189,47410,34869,43758,50553,46418,43298,7096
My Little Pony: Friendship Is Magic/Season 4 : Episode 11	106	44876,57462,36918,35571,39480,40375,43551,29145,49077,27785,21979,28955,76230,76672,69616,93169,56947,45931,18166,32911,59689,42033,55125,65178,75201,68610,56955,65968,57174,36269,57175,65571,73795,82068,62809,39920,58437,46537,47804,52051,42647,56634,64599,69289,69535,75990,80931,75422,61593,43465,48801,80013,58080,42614,44062,39282,49893,44389,44938,57407,49843,35456,42591,54049,50400,33309,40825,45812,47805,60506,61873,37266,36925,28923,41503,42594,45111,58841,62081,69172,57407,57693,33840,39854,62552,77917,74949,62337,55121,81957,65255,71657,68639,48703,42512,52253,62920,68835,85194,67496,65568,47712,42321,40309,35956,30992,73406,76593,82690,60001,69492,72313,64297,54888,37652,20659,40461,67385,62449,48616,48398,55814,53837,38053,52421,51253,50327,38557,46796,47385,42259,30728,27291,32452,44146,44537,32465,33932,32734,47832,50118,74226,71221,75819,50032,45132,62160,52879,47407,40037,37575,34113,25779,19465,26548,32266,46025,47138,53151,52458,58726,68658,54649,53686,65732,64595,64523,72626,81752,85309,72275,88356,46149,51306,45595,49102,53397,56366,72991,55885,35114,43892,51117,25960,33769,38497,58138,59790,54196,51555,28513,42290,66061,44961,52895,50397,53866,45168,60730,49504,47780,70268,46231,63538,55938,70031,62028,62577,73438,64175,33718,37480,48072,79885,65214,52917,48451,51244,69238,67195,68255,55096,64812,48752,46752,50087,40241,48038,64581,59815,78928,59935,53883,86219,71306,47352,49252,51317,59860,65728,56710,40653,41186,42954,59330,45665,52099,50420,46581,67260,37502,31293,63241,59757,55586,56049,38627,49069,49362,53628,53691,47905,59248,67861,48055,44095,42751,43858,51272,54427,50645,39364,31916,38769,55115,64756,66864,71922,58438,55892,40148,73360,39898,62853,43211,45953,44896,52150,44666,56313,50904,66088,73996,59118,46068,28846,35157,59838,57672,53953,56364,70096,52024,79118,35671,77853,59213,64356,61109,52507,43869,43039,61159,46193,34932,86848,69370,83941,60413,60024,63211,81131,51927,18792,34315,31056,26363,35066,32799,52578,68477,31620,5006
Death Note/Season 1 : Episode 32	426	276314,288948,373081,292774,358283,325154,302249,320574,316628,345908,304419,133425,267257,347933,179432,257649,322380,312854,340073,198515,111912,240239,350610,180197,96183,141667,157708,172517,125995,171338,184855,170165,168469,85452,97090,161475,57515,140764,74763,138201,113946,127006,180196,134154,114680,120528,126819,351353,287114,291524,272659,279758,308476,275898,199911,223645,197241,175567,168473,245992,212541,160673,145313,156855,135863,188086,103101,274205,270095,227670,346940,151555,58338,183096,152420,84226,278059,202627,234116,263422,238376,186384,190609,152484,142395,163969,247895,287766,377154,277142,122462,241012,153491,162238,194247,363676,221878,230866,99696,151862,100062,114276,219355,345952,332042,251953,197384,107815,347286,250948,269844,234383,165386,372738,322670,206997,367298,314560,306900,255727,132611,166819,222337,212996,378538,170383,153874,83569,92907,99844,62802,81941,175147,219599,230395,291857,240816,305972,99245,109820,306136,258969,138160,142578,168828,154134,244215,370933,253268,284749,270017,349162,184059,269452,340729,83105,220859,191012,197094,239693,251527,223143,117075,287131,180711,158489,111597,119201,142149,124556,347621,229922,234129,194556,195560,185681,121882,261921,260604,149268,196772,374907,285000,136464,204085,212838,186690,161488,160117,251147,303130,290049,251450,219722,275490,127845,149089,213010,297033,301306,94735,240875,363049,171051,222203,149528,160521,224554,321824,276888,114831,169081,223568,227682,228442,188905,159108,241786,219476,200379,267961,226303,88941,112047,128694,254843,169143,347198,286612,190152,253011,270852,246820,298988,267200,148955,228745,203985,167077,176899,196280,189226,183023,247334,289208,178516,326909,174732,205311,205158,195614,147049,153568,177120,184581,147933,246973,235624,218275,181378,185614,189891,211636,163953,164981,162367,225876,261949,256467,214190,256323,260193,176658,238595,198001,195626,180546,243032,151279,187698,226913,263430,161513,228376,182535,185638,329327,290822,259947,226820,287366,253362,199052,291763,354696,210067,104350,263730,127082,111275,147365,140563,122311,174032,218209,204446,261905,194963,190123,183591,212202,215862,159433,186163,289102,94777,89013,95859,84043,77189,132256,110549,341205,323817,333975,287423,224625,279005,259004,255650,193001,223517,257960,278102,284184,304642,244114,277054,228364,74575
The Vanilla Ice Project/Season 2 : Episode 3	383	87478,124956,252857,181474,183344,213630,182055,252220,242359,274881,168185,192424,166744,237712,220314,172024,266209,231616,212643,301035,208468,183557,188730,197742,197399,163197,169547,88118,139459,184317,267153,221251,218659,173475,139220,154406,162041,128031,159026,196332,170659,172807,207128,157643,194909,178027,186384,195597,226158,213241,207597,170645,137924,224367,133833,155052,157664,174927,222041,156428,138712,172962,215893,177961,184058,173823,184831,147495,234267,249967,200949,213703,231257,235518,272457,178020,181469,114177,153716,268992,242812,198291,191240,145300,150696,153204,203530,204232,203651,273744,167693,281338,180267,159116,206922,199569,203858,260398,178725,183720,197250,184941,216979,148609,222995,187594,147468,160455,146964,183509,190521,130077,237268,182530,207694,241502,219004,229068,148181,225477,234710,178865,125516,178035,166560,207939,261786,195612,151346,144401,129705,151274,196609,251389,199875,134900,262875,217809,146063,111315,136480,170192,197319,186508,176503,162247,156691,195535,149640,168149,216355,137072,172751,164149,155941,204197,173653,318019,303526,173761,225200,245847,206781,290727,218620,184927,176539,146506,195057,260466,254149,240483,213867,199350,153885,149020,156687,166701,206922,156556,154864,171020,209487,126293,184862,194090,222997,88268,285315,206925,179992,224565,199602,170212,239578,210829,209863,164131,150406,110666,133280,179891,201127,119834,112461,157804,319301,204431,276642,144276,225527,199112,225773,191764,123754,165287,187774,279555,180441,280559,206804,208469,216643,183825,175278,152029,157361,254453,161289,227451,249261,225832,233000,209053,239303,181173,189984,126289,181338,189251,291813,147449,182502,197615,200712,189718,190421,164333,179072,141912,185392,100352,260439,164403,167248,340226,245286,154799,131295,165243,148918,116254,231709,190108,165602,176229,152087,208390,225451,219692,187950,187266,162227,117624,216526,220143,151320,179594,196110,223394,178427,152023,128966,149147,100004,94712,77447,81791,196308,193527,145013,96381,286675,291268,267798,243293,337409,234404,323791,267545,273674,276141,84066
